User ID,Friends Count,Liked Genres
752,7,"['Folk', 'Indie Rock/Rock pop', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'West Coast', 'International Pop', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3200,7,"['Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Dance', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Country', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
5639,7,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
5853,7,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Techno/House', 'Films/Games', 'Hard Rock']"
7848,7,"['Folk', 'Indie Rock/Rock pop', 'Contemporary Soul', 'Old School', 'Asian Music', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
1409,6,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
5603,6,"['Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
7285,6,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Old School', 'Baroque', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Chicago Blues', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
2628,5,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
4887,5,"['Indie Rock/Rock pop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Country Blues', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
7593,5,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Film Scores', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
1693,4,"['Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Early Music', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
2175,4,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Nursery Rhymes', 'Delta Blues', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
2259,4,"['Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'R&B', 'Acoustic Blues', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Kids']"
3155,4,"['Contemporary Soul', 'Old School', 'Instrumental jazz', 'R&B', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Dubstep', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Country', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Kids']"
5779,4,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Dubstep', 'Opera', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Traditional Country', 'Hard Rock', 'Kids']"
7081,4,"['Folk', 'Indie Rock/Rock pop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Grime', 'Metal', 'West Coast', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7565,4,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4898,3,"['Romantic', 'Contemporary Soul', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Kids & Family', 'Soul & Funk', 'Electro', 'Alternative', 'Films/Games', 'Hard Rock']"
6118,3,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
6576,3,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
6651,3,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6817,3,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Early Music', 'Grime', 'Metal', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Soul & Funk', 'Electro', 'Alternative', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
8230,3,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
6999,2,"['Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
2287,1,"['Contemporary Soul', 'Baroque', 'Instrumental jazz', 'Tropical', 'Grime', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Dubstep', 'Latin Music', 'Opera', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Techno/House', 'Traditional Country']"
4619,1,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
4827,1,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
5199,1,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock', 'Kids']"
5675,1,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'R&B', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
1923,56,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Pop', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Techno/House', 'Films/Games', 'Hard Rock']"
600,43,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3495,41,"['Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4024,39,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4017,36,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'East Coast', 'Films/Games', 'Hard Rock']"
182,34,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Early Music', 'R&B', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Dubstep', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock', 'Kids']"
1709,33,"['Indie Rock/Rock pop', 'Disco', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
2788,33,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
3322,33,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'Tropical', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
1870,30,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Asian Music', 'Tropical', 'Early Music', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
3935,30,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
572,28,"['Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Delta Blues', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock']"
427,27,"['Folk', 'Romantic', 'Contemporary Soul', 'Old School', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Dubstep', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Game Scores', 'Films/Games', 'Hard Rock']"
3454,26,"['Comedy', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Films/Games']"
4073,26,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Grime', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
5337,21,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Hard Rock']"
1706,20,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
2493,20,"['Jazz Hip Hop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Tropical', 'Film Scores', 'Grime', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Electro', 'Alternative', 'Contemporary R&B', 'Films/Games']"
1025,19,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
4559,19,"['Jazz Hip Hop', 'Romantic', 'Contemporary Soul', 'Old School', 'Tropical', 'Early Music', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Kids']"
387,18,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Country Blues', 'Films/Games', 'Hard Rock']"
1996,18,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock', 'Kids']"
354,17,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Asian Music', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Classical Period', 'Ranchera', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
5932,17,"['Comedy', 'Romantic', 'Indie Rock', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
7758,17,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Films/Games', 'Hard Rock']"
7978,17,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Baroque', 'Asian Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Nursery Rhymes', 'Ranchera', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
1803,15,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Asian Music', 'Grime', 'International Pop', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3773,15,"['Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
2641,14,"['Folk', 'Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
3575,14,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
4793,14,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Early Music', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
4876,14,"['Folk', 'Indie Rock/Rock pop', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Early Music', 'Grime', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
5956,14,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
1291,13,"['Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Grime', 'Metal', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
3197,13,"['Comedy', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Films/Games', 'Hard Rock', 'Kids']"
3448,13,"['Electro Pop/Electro Rock', 'Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'R&B', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Films/Games', 'Hard Rock']"
4416,13,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
5057,13,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
5762,13,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Early Music', 'Film Scores', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
608,12,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Country Blues', 'Hard Rock', 'Kids']"
1150,12,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
1701,12,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
2529,12,"['Indie Rock/Rock pop', 'Old School', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
3402,12,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Film Scores', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Films/Games', 'Hard Rock']"
6286,12,"['Indie Rock/Rock pop', 'Disco', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
1925,11,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Early Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
3220,11,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Instrumental jazz', 'Asian Music', 'Grime', 'West Coast', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Opera', 'Oldschool R&B', 'Soul & Funk', 'Dub', 'Techno/House', 'Films/Games', 'Hard Rock']"
3375,11,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Tropical', 'Dance', 'R&B', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock', 'Kids']"
5700,11,"['Indie Rock/Rock pop', 'Soundtracks', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Hard Rock']"
7880,11,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
319,10,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
